OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,
00336000,ROSEMONT COLLEGE - ROSEMONT COLLEGE,PA,190101699,Private-Nonprofit,115,127,1239920,231,1223192,
00336200,SETON HILL UNIVERSITY,PA,156011599,Private-Nonprofit,257,297,4104644,520,4104644,
00336400,SAINT CHARLES BORROMEO SEMINARY,PA,190963016,Private-Nonprofit,1,1,11775,1,11775,
00336600,SAINT FRANCIS UNIVERSITY,PA,159400600,Private-Nonprofit,196,241,3661812,395,3661812,
00336700,SAINT JOSEPH'S UNIVERSITY,PA,191311395,Private-Nonprofit,666,729,16066985,1310,16066985,
00336800,SAINT VINCENT COLLEGE & SEMINARY,PA,156502690,Private-Nonprofit,289,312,4187418,562,4187418,
00336900,Susquehanna University,PA,178701001,Private-Nonprofit,458,564,7677215,965,7677215,
00337000,Swarthmore College,PA,190811390,Private-Nonprofit,78,85,1866221,162,1866221,
00337100,TEMPLE UNIVERSITY,PA,191226003,Private-Nonprofit,3613,3917,67656924,7270,67656924,
00337500,THEOLOGICAL SEMINARY REFORMED EPISCOPAL CHURCH,PA,194221257,Private-Nonprofit,0,0,0,0,0,
00337600,THIEL COLLEGE,PA,161252181,Private-Nonprofit,214,240,2919935,419,2919935,
00337800,UNIVERSITY OF PENNSYLVANIA,PA,191046216,Private-Nonprofit,466,537,11494368,1001,11494368,
00337900,UNIVERSITY OF PITTSBURGH - PITTSBURGH,PA,152600001,Public,2981,3681,50790494,6194,50790494,
00338400,UNIVERSITY OF SCRANTON,PA,185104622,Private-Nonprofit,690,798,14905046,1518,14905046,
00338500,Ursinus College,PA,194261000,Private-Nonprofit,280,289,5090134,539,5090134,
00338600,VALLEY FORGE MILITARY COLLEGE,PA,190873695,Private-Nonprofit,63,64,779347,123,779347,
00338800,Villanova University,PA,190851699,Private-Nonprofit,541,599,14314149,1088,14314149,
00338900,Washington and Jefferson College,PA,153014801,Private-Nonprofit,289,328,5493705,594,5493705,
00339100,WAYNESBURG UNIVERSITY,PA,153701222,Private-Nonprofit,279,317,3226784,559,3226784,
00339200,WESTMINSTER COLLEGE,PA,161720002,Private-Nonprofit,197,220,2467573,381,2467573,
00339300,WESTMINSTER THEOLOGICAL SEMINARY,PA,190386073,Private-Nonprofit,0,0,0,0,0,
00339400,WILKES UNIVERSITY,PA,187660998,Private-Nonprofit,443,465,7408222,854,7408222,
00339500,PENNSYLVANIA COLLEGE OF TECHNOLOGY,PA,177015779,Public,1041,1267,17418128,2020,17418128,
00339600,Wilson College,PA,172011285,Private-Nonprofit,137,159,1865701,273,1865701,
00339900,YORK COLLEGE OF PENNSYLVANIA,PA,174057199,Private-Nonprofit,554,651,7656239,1043,7656239,
00340100,Brown University,RI,029129127,Private-Nonprofit,321,329,9479750,620,9479750,
00340200,BRYANT UNIVERSITY,RI,029171284,Private-Nonprofit,339,376,8415937,648,8415937,
00340400,JOHNSON & WALES UNIVERSITY,RI,029033703,Private-Nonprofit,2995,3474,46138559,9288,46138559,
00340600,PROVIDENCE COLLEGE,RI,029180001,Private-Nonprofit,359,442,9115796,793,9115796,
00340700,RHODE ISLAND COLLEGE,RI,029081991,Public,216,229,1820436,402,1820436,
00340800,COMMUNITY COLLEGE OF RHODE ISLAND,RI,028861807,Public,14,14,94809,21,94809,
00340900,RHODE ISLAND SCHOOL OF DESIGN,RI,029032784,Private-Nonprofit,190,199,5318664,355,5318664,
00341000,ROGER WILLIAMS UNIVERSITY,RI,028092921,Private-Nonprofit,528,607,12304951,1036,12304951,
00341100,SALVE REGINA COLLEGE,RI,028404192,Private-Nonprofit,302,356,5993993,630,5993993,
00341400,UNIVERSITY OF RHODE ISLAND,RI,028810000,Public,2148,2440,36326287,4296,36326287,
00341700,ALLEN UNIVERSITY,SC,292041085,Private-Nonprofit,123,125,1021755,238,1021755,
00341800,ANDERSON UNIVERSITY,SC,296214035,Private-Nonprofit,294,318,4077803,559,4077803,
00341900,CHARLESTON SOUTHERN UNIVERSITY,SC,294062160,Private-Nonprofit,416,459,4348507,780,4348507,
00342000,BENEDICT COLLEGE,SC,292041086,Private-Nonprofit,722,731,10730024,1343,10713821,
00342100,BOB JONES UNIVERSITY,SC,296141000,Private-Nonprofit,94,103,981650,171,981650,
00342200,Southern Wesleyan University,SC,296301020,Private-Nonprofit,138,139,1529530,256,1529530,
00342300,"Citadel, the Military College of South Carolina",SC,294090002,Public,502,551,10836365,999,10836365,
00342400,CLAFLIN UNIVERSITY,SC,291154498,Private-Nonprofit,551,559,6553342,1111,6553342,
00342500,CLEMSON UNIVERSITY,SC,296340001,Public,1756,1989,31915785,3400,31915785,
00342600,UNIVERSITY OF SOUTH CAROLINA - SUMTER,SC,291502498,Public,3,3,15933,5,15933,
00342700,COKER COLLEGE,SC,295503797,Private-Nonprofit,152,159,1605102,283,1605102,
00342800,COLLEGE OF CHARLESTON,SC,294240100,Public,1931,2124,35797169,3833,35797169,
00342900,COLUMBIA INTERNATIONAL UNIVERSITY,SC,292031599,Private-Nonprofit,45,46,503909,82,503909,
00343000,COLUMBIA COLLEGE OF SOUTH CAROLINA,SC,292035998,Private-Nonprofit,160,165,1417419,311,1417419,
00343100,Converse College,SC,293021931,Private-Nonprofit,113,115,1495353,214,1495353,
00343200,ERSKINE COLLEGE,SC,296390000,Private-Nonprofit,96,98,1000465,187,1000465,
00343400,Furman University,SC,296135253,Private-Nonprofit,231,254,5200610,444,5200610,
00343500,LANDER UNIVERSITY,SC,296492099,Public,554,555,4810597,1064,4810597,
00343600,LIMESTONE COLLEGE,SC,293403799,Private-Nonprofit,312,313,4406294,620,4406294,
00343800,Medical University of South Carolina,SC,294250100,Public,23,23,532321,48,532321,
00343900,MORRIS COLLEGE,SC,291503599,Private-Nonprofit,206,227,1002588,426,1002588,
00344000,NEWBERRY COLLEGE,SC,291082197,Private-Nonprofit,225,256,2668864,434,2668864,
00344100,North Greenville University,SC,296881892,Private-Nonprofit,222,269,2187062,419,2187062,
00344500,PRESBYTERIAN COLLEGE,SC,293252503,Private-Nonprofit,150,165,2158027,298,2158027,
00344600,SOUTH CAROLINA STATE UNIVERSITY,SC,291174427,Public,746,879,11962514,1735,11962514,
00344700,SPARTANBURG METHODIST COLLEGE,SC,293015899,Private-Nonprofit,77,78,483973,151,483973,
00344800,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,SC,292083999,Public,2274,2776,40928241,4751,40928241,
00344900,UNIVERSITY OF SOUTH CAROLINA - AIKEN,SC,298016399,Public,279,344,3045605,575,3045605,
00345000,UNIVERSITY OF SOUTH CAROLINA - BEAUFORT,SC,299094602,Public,245,276,2641995,458,2641995,
00345100,COASTAL CAROLINA UNIVERSITY,SC,295268428,Public,1816,2024,32501904,3625,32501904,
00345300,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,297210889,Public,8,8,38372,13,38372,
00345400,UNIVERSITY OF SOUTH CAROLINA - SALKEHATCHIE,SC,298100617,Public,25,28,174973,54,174973,
00345500,Voorhees College,SC,290420000,Private-Nonprofit,96,126,770838,248,770838,
00345600,WINTHROP UNIVERSITY,SC,297330001,Public,735,864,9547905,1510,9547905,
00345700,WOFFORD COLLEGE,SC,293033663,Private-Nonprofit,167,183,3098159,325,3098159,
00345800,Augustana University,SD,571970001,Private-Nonprofit,70,80,766588,134,766588,
00345900,BLACK HILLS STATE UNIVERSITY,SD,577999502,Public,152,171,1012782,277,1012782,
00346100,DAKOTA WESLEYAN UNIVERSITY,SD,573014398,Private-Nonprofit,73,80,817451,139,817451,
00346300,DAKOTA STATE UNIVERSITY,SD,570421799,Public,174,205,1407085,336,1407085,
00346500,MOUNT MARTY COLLEGE,SD,570783724,Private-Nonprofit,76,80,674177,137,674177,
00346600,NORTHERN STATE UNIVERSITY,SD,574017198,Public,75,83,465532,137,465532,
00346700,PRESENTATION COLLEGE,SD,574011299,Private-Nonprofit,65,73,860818,130,860818,
00346900,UNIVERSITY OF SIOUX FALLS,SD,571051699,Private-Nonprofit,79,80,795894,151,795894,
00347000,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,SD,577013995,Public,277,281,2934206,505,2934206,
00347100,SOUTH DAKOTA STATE UNIVERSITY,SD,570072298,Public,546,663,6737173,1063,6737173,
00347400,UNIVERSITY OF SOUTH DAKOTA,SD,570692390,Public,933,955,6624492,1908,6624492,
00347700,AQUINAS COLLEGE,TN,372052086,Private-Nonprofit,12,12,125150,20,125150,
00347800,AUSTIN PEAY STATE UNIVERSITY,TN,370440002,Public,524,551,5210062,980,5210062,
00347900,BELMONT UNIVERSITY,TN,372123757,Private-Nonprofit,1184,1367,32756854,2379,32756854,
00348000,BETHEL UNIVERSITY,TN,382011705,Private-Nonprofit,177,195,1277851,334,1277851,
00348100,CARSON - NEWMAN UNIVERSITY,TN,377602204,Private-Nonprofit,231,241,2702835,435,2702835,
00348200,CHRISTIAN BROTHERS UNIVERSITY,TN,381045581,Private-Nonprofit,106,110,1184908,202,1184908,
00348300,COLUMBIA STATE COMMUNITY COLLEGE,TN,384015653,Public,1,1,3980,2,3980,
00348400,COVENANT COLLEGE,GA,307504164,Private-Nonprofit,80,85,993403,150,993403,
00348500,CUMBERLAND UNIVERSITY,TN,370873554,Private-Nonprofit,96,100,877245,192,877245,
00348600,LIPSCOMB UNIVERSITY,TN,372043951,Private-Nonprofit,365,458,6109231,706,6109231,
00348700,EAST TENNESSEE STATE UNIVERSITY,TN,376142857,Public,1080,1263,11856267,2156,11856267,
00349000,FISK UNIVERSITY,TN,372083045,Private-Nonprofit,193,196,3575993,400,3575993,
00349200,Freed-Hardeman University,TN,383402399,Private-Nonprofit,259,268,2826305,481,2826305,
00349400,HIWASSEE COLLEGE,TN,373544001,Private-Nonprofit,33,33,241279,62,247174,
00349500,JOHNSON UNIVERSITY,TN,379989775,Private-Nonprofit,160,160,1508315,290,1508315,
00349600,KING UNIVERSITY,TN,376202699,Private-Nonprofit,84,89,849611,160,849611,
00349900,LANE COLLEGE,TN,383014598,Private-Nonprofit,173,185,1157232,337,1157232,
00350000,LEE UNIVERSITY,TN,373114475,Private-Nonprofit,436,490,5822463,828,5822463,
00350100,LEMOYNE-OWEN COLLEGE,TN,381266510,Private-Nonprofit,124,133,758579,240,758579,
00350200,LINCOLN MEMORIAL UNIVERSITY,TN,377527920,Private-Nonprofit,136,151,1106976,261,1106976,
00350400,MARTIN METHODIST COLLEGE,TN,384782799,Private-Nonprofit,104,115,820907,217,820907,
00350500,MARYVILLE COLLEGE,TN,378045907,Private-Nonprofit,220,234,2447283,425,2447283,
00350600,MEHARRY MEDICAL COLLEGE,TN,372083599,Private-Nonprofit,0,0,0,0,0,
00350700,MEMPHIS COLLEGE OF ART,TN,381042764,Private-Nonprofit,112,131,1639404,217,1639404,
00350900,UNIVERSITY OF MEMPHIS (THE),TN,381524611,Public,1105,1435,11695184,2082,11695184,
00351000,MIDDLE TENNESSEE STATE UNIVERSITY,TN,371323754,Public,1191,1426,11592213,2247,11592213,
00351100,MILLIGAN COLLEGE,TN,376824001,Private-Nonprofit,86,95,1254745,163,1254745,
00351700,SOUTHERN COLLEGE OF OPTOMETRY,TN,381042222,Private-Nonprofit,0,0,0,0,0,
00351800,SOUTHERN ADVENTIST UNIVERSITY,TN,373150370,Private-Nonprofit,241,299,3198572,527,3198572,
00351900,RHODES COLLEGE,TN,381121690,Private-Nonprofit,137,145,2563340,277,2563340,
00352200,TENNESSEE STATE UNIVERSITY,TN,372091561,Public,819,849,9536055,1622,9534655,
00352300,Tennessee Technological University,TN,385050001,Public,382,480,3204989,816,3204989,
00352500,TENNESSEE WESLEYAN UNIVERSITY,TN,373710040,Private-Nonprofit,93,103,901850,172,901850,
00352600,TREVECCA NAZARENE UNIVERSITY,TN,372102877,Private-Nonprofit,120,130,1569247,219,1569247,
00352700,Tusculum University,TN,377430001,Private-Nonprofit,204,280,1563368,438,1563368,
00352800,UNION UNIVERSITY,TN,383053697,Private-Nonprofit,203,217,3613347,395,3613347,
00352900,UNIVERSITY OF TENNESSEE - CHATTANOOGA,TN,374032598,Public,658,770,6738827,1257,6738827,
00353000,UNIVERSITY OF TENNESSEE,TN,379960150,Public,1862,2225,31369618,3659,31369618,
00353100,UNIVERSITY OF TENNESSEE - MARTIN,TN,382380002,Public,309,362,2821567,713,2821567,
00353400,University of the South (The),TN,373831000,Private-Nonprofit,166,197,3340637,329,3340637,
00353500,VANDERBILT UNIVERSITY,TN,372400001,Private-Nonprofit,260,292,6153742,490,6153742,
00353600,BRYAN COLLEGE,TN,373217000,Private-Nonprofit,78,86,725901,142,725901,
00353700,ABILENE CHRISTIAN UNIVERSITY,TX,796993701,Private-Nonprofit,265,302,4414995,535,4414995,
00353900,ALVIN COMMUNITY COLLEGE,TX,775114807,Public,6,6,37079,12,37079,
00354000,AMARILLO COLLEGE,TX,791092446,Public,15,16,99990,28,99990,
00354100,ANGELO STATE UNIVERSITY,TX,769095069,Public,630,694,4510300,1286,4511784,
00354300,AUSTIN COLLEGE,TX,750904440,Private-Nonprofit,225,256,2999962,457,2999962,
00354400,AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,TX,787055711,Private-Nonprofit,0,0,0,0,0,
00354500,BAYLOR UNIVERSITY,TX,767987028,Private-Nonprofit,1480,1725,38410134,3046,38410134,
00354600,COASTAL BEND COLLEGE,TX,781022197,Public,9,10,49746,19,49746,
00354900,BLINN COLLEGE,TX,778334098,Public,288,295,2638541,554,2638541,
00355300,CISCO COLLEGE,TX,764379803,Public,0,0,0,0,0,
00355400,CLARENDON COLLEGE,TX,792260000,Public,1,1,4432,2,4432,
00355600,COMMONWEALTH INSTITUTE OF FUNERAL SERVICE,TX,770905918,Private-Nonprofit,3,3,30500,9,30500,
00355700,CONCORDIA UNIVERSITY TEXAS,TX,787264141,Private-Nonprofit,245,263,3388495,460,3388495,
00355800,NORTH CENTRAL TEXAS COLLEGE,TX,762404699,Public,18,19,85200,36,85200,
00356000,DALLAS BAPTIST UNIVERSITY,TX,752119299,Private-Nonprofit,231,258,4309267,442,4309267,
00356100,CEDAR VALLEY COLLEGE,TX,751343799,Public,0,0,0,0,0,
00356200,Dallas Theological Seminary,TX,752046411,Private-Nonprofit,0,0,0,0,0,
00356300,DEL MAR COLLEGE,TX,784043897,Public,2,2,7857,3,7857,
00356400,EAST TEXAS BAPTIST UNIVERSITY,TX,756701423,Private-Nonprofit,238,251,2527032,413,2522532,
00356500,TEXAS A&M UNIVERSITY - COMMERCE,TX,754293011,Public,677,747,6340097,1408,6340097,
00356600,EPISCOPAL THEOLOGICAL SEMINARY OF THE SOUTHWEST (THE),TX,787053128,Private-Nonprofit,0,0,0,0,0,
00356800,FRANK PHILLIPS COLLEGE,TX,790074427,Public,0,0,0,0,0,
00357000,GRAYSON COLLEGE,TX,750208299,Public,4,4,21750,9,21750,
00357100,HARDIN-SIMMONS UNIVERSITY,TX,796986050,Private-Nonprofit,174,190,2354652,337,2354652,
00357200,TRINITY VALLEY COMMUNITY COLLEGE,TX,757512734,Public,19,22,77286,41,77286,
00357300,HILL COLLEGE,TX,766452711,Public,8,8,56545,13,56545,
00357400,Howard County Junior College District,TX,797200213,Public,6,7,45100,13,45100,
00357500,HOWARD PAYNE UNIVERSITY,TX,768012715,Private-Nonprofit,132,132,1208184,248,1208184,
00357600,HOUSTON BAPTIST UNIVERSITY,TX,770743298,Private-Nonprofit,313,397,5670166,800,5670166,
00357700,HUSTON - TILLOTSON UNIVERSITY,TX,787022795,Private-Nonprofit,106,112,1079393,231,1071393,
00357800,UNIVERSITY OF THE INCARNATE WORD,TX,782096398,Private-Nonprofit,748,816,10662977,1395,10662977,
00357900,JACKSONVILLE COLLEGE-MAIN CAMPUS,TX,757664759,Private-Nonprofit,0,0,0,0,0,
00358000,KILGORE COLLEGE,TX,756623299,Public,0,0,0,0,0,
00358100,LAMAR UNIVERSITY,TX,777100042,Public,474,558,4256815,1094,4256815,
00358300,LEE COLLEGE,TX,775204796,Public,1,1,13096,2,13096,
00358400,LETOURNEAU UNIVERSITY,TX,756023564,Private-Nonprofit,103,105,1804622,196,1804622,
00358600,LUBBOCK CHRISTIAN UNIVERSITY,TX,794072099,Private-Nonprofit,203,244,1976993,462,1976993,
00358800,UNIVERSITY OF MARY HARDIN-BAYLOR,TX,765132599,Private-Nonprofit,741,893,9814708,1541,9814708,
00359000,MCLENNAN COMMUNITY COLLEGE,TX,767081498,Public,15,16,91791,28,91791,
00359100,McMurry University,TX,796970001,Private-Nonprofit,154,161,1787638,308,1787638,
00359200,MIDWESTERN STATE UNIVERSITY,TX,763082099,Public,586,671,5804184,1175,5804184,
00359300,NAVARRO COLLEGE,TX,751104818,Public,40,43,331495,82,331495,
00359400,UNIVERSITY OF NORTH TEXAS,TX,762035017,Public,4321,5019,53240593,8696,53240593,
00359500,OBLATE SCHOOL OF THEOLOGY,TX,782166693,Private-Nonprofit,0,0,0,0,0,
00359600,ODESSA COLLEGE,TX,797647127,Public,6,6,33022,16,33022,
00359800,OUR LADY OF THE LAKE UNIVERSITY,TX,782074689,Private-Nonprofit,169,200,1941942,330,1941942,
00359900,UNIVERSITY OF TEXAS - RIO GRANDE VALLEY,TX,785392999,Public,150,167,651644,323,651644,
00360000,PANOLA COLLEGE,TX,756332397,Public,4,4,13479,6,13479,
00360200,PAUL QUINN COLLEGE,TX,752414398,Private-Nonprofit,11,11,54724,21,54724,
00360300,Ranger College,TX,764703298,Public,8,12,55260,22,55260,
00360400,RICE UNIVERSITY,TX,770051892,Private-Nonprofit,102,108,2425765,195,2425765,
00360600,SAM HOUSTON STATE UNIVERSITY,TX,773400000,Public,2493,2809,23403516,5047,23403516,
00360800,SAINT PHILIP'S COLLEGE,TX,782032098,Public,1,1,2843,1,2843,
00360900,SAN JACINTO COMMUNITY COLLEGE DISTRICT,TX,775043323,Public,16,16,147802,30,147802,
00361000,Schreiner University,TX,780285697,Private-Nonprofit,130,133,1528830,238,1528830,
00361100,SOUTH PLAINS COLLEGE,TX,793366504,Public,71,76,475757,139,475757,
00361200,UNIVERSITY OF HOUSTON - DOWNTOWN,TX,770021001,Public,26,28,222931,46,222931,
00361300,SOUTHERN METHODIST UNIVERSITY,TX,752750100,Private-Nonprofit,473,564,12278778,1007,12278778,
00361400,SOUTHWEST TEXAS JUNIOR COLLEGE,TX,788016221,Public,2,2,8500,4,8500,
00361500,Texas State University,TX,786664602,Public,5417,5793,57580903,10606,57580903,
00361600,SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY,TX,751652397,Private-Nonprofit,244,245,3194356,445,3194356,
00361800,SOUTHWESTERN CHRISTIAN COLLEGE,TX,751603400,Private-Nonprofit,7,7,46850,14,46850,
00361900,SOUTHWESTERN ADVENTIST UNIVERSITY,TX,760591922,Private-Nonprofit,88,96,739186,156,739186,
00362000,SOUTHWESTERN UNIVERSITY,TX,786266111,Private-Nonprofit,250,269,4453478,476,4453478,
00362100,ST. EDWARD'S UNIVERSITY,TX,787040000,Private-Nonprofit,322,399,5531265,689,5531265,
00362300,St. Mary's University,TX,782288500,Private-Nonprofit,203,228,2122729,400,2122729,
00362400,STEPHEN F AUSTIN STATE UNIVERSITY,TX,759620001,Public,2317,2659,25831812,5117,25831812,
00362500,SUL ROSS STATE UNIVERSITY,TX,798320113,Public,94,110,624207,212,624207,
00362600,TARRANT COUNTY COLLEGE DISTRICT,TX,761026599,Public,0,0,0,0,0,
00362700,TEMPLE COLLEGE,TX,765047435,Public,12,12,45395,52,45395,
00362800,Texarkana College,TX,755990001,Public,0,0,0,0,0,
00363000,Prairie View Agricultural & Mechanical University,TX,774462967,Public,1050,1162,11050529,2278,11026282,
00363100,TARLETON STATE UNIVERSITY,TX,764010002,Public,891,971,8813478,1718,8813478,
00363200,TEXAS A&M UNIVERSITY,TX,778431246,Public,4694,5104,70375506,9186,70375506,
00363400,TEXAS STATE TECHNICAL COLLEGE,TX,767051695,Public,112,114,1071994,245,1071994,
00363500,TEXAS CHIROPRACTIC COLLEGE,TX,775051699,Private-Nonprofit,0,0,0,0,0,
00363600,TEXAS CHRISTIAN UNIVERSITY,TX,761290001,Private-Nonprofit,647,693,19488540,1291,19488540,
00363700,JARVIS CHRISTIAN COLLEGE,TX,757651470,Private-Nonprofit,99,99,792295,189,792295,
00363800,TEXAS COLLEGE,TX,757024500,Private-Nonprofit,77,79,571269,137,570469,
00363900,TEXAS A&M UNIVERSITY - KINGSVILLE,TX,783638203,Public,623,658,5679540,1170,5679540,
00364100,TEXAS LUTHERAN UNIVERSITY,TX,781555999,Private-Nonprofit,195,207,2475560,381,2475560,
00364200,Texas Southern University,TX,770044598,Public,958,1057,12609401,2010,12609401,
00364400,Texas Tech University,TX,794092011,Public,1835,2218,26134775,3899,26134775,
00364500,TEXAS WESLEYAN UNIVERSITY,TX,761051536,Private-Nonprofit,108,113,1478557,198,1478557,
00364600,Texas Womans University,TX,762045587,Public,228,276,1493468,456,1493468,
00364700,Trinity University,TX,782127200,Private-Nonprofit,115,131,1986925,240,1986925,
00364800,TYLER JUNIOR COLLEGE,TX,757013436,Public,103,103,634747,191,634747,
00365100,University of Dallas,TX,750624799,Private-Nonprofit,103,120,1534315,197,1534315,
00365200,UNIVERSITY OF HOUSTON,TX,772042010,Public,916,1097,12460511,1798,12460511,
00365400,University of Saint Thomas,TX,770064626,Private-Nonprofit,93,114,1497843,195,1497843,
00365600,UNIVERSITY OF TEXAS AT ARLINGTON,TX,760190125,Public,489,583,5288887,999,5288887,
00365800,UNIVERSITY OF TEXAS - AUSTIN,TX,787120000,Public,5220,7018,65681821,10298,65681821,
00365900,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,TX,782293900,Public,17,19,306184,36,306184,
00366100,UNIVERSITY OF TEXAS AT EL PASO,TX,799680500,Public,396,461,3435183,696,3435183,
00366200,VICTORIA COLLEGE,TX,779014494,Public,4,4,33425,8,33425,
00366300,WAYLAND BAPTIST UNIVERSITY - PLAINVIEW CAMPUS,TX,790726998,Private-Nonprofit,134,141,1432523,232,1432523,
00366400,WEATHERFORD COLLEGE,TX,760865699,Public,17,18,76952,32,76952,
00366500,WEST TEXAS A&M UNIVERSITY,TX,790150001,Public,325,353,2924107,589,2924107,
00366800,WHARTON COUNTY JUNIOR COLLEGE,TX,774883298,Public,5,6,15748,11,15748,
00366900,WILEY COLLEGE,TX,756705199,Private-Nonprofit,121,146,1071743,290,1071743,
00367000,BRIGHAM YOUNG UNIVERSITY,UT,846028406,Private-Nonprofit,63,67,509496,121,509496,
00367100,DIXIE STATE UNIVERSITY,UT,847703876,Public,144,150,1416845,281,1416845,
