OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
00376200,VIRGINIA UNIVERSITY OF LYNCHBURG,VA,245016400,Private-Nonprofit,19,20,132325,34,132325,,
00376400,VIRGINIA STATE UNIVERSITY,VA,238060001,Public,671,715,9481610,1369,8953138,,
00376500,NORFOLK STATE UNIVERSITY,VA,235048000,Public,396,451,4956985,728,4956985,,
00376600,VIRGINIA UNION UNIVERSITY,VA,232201711,Private-Nonprofit,291,310,3704060,594,3692560,,
00376700,VIRGINIA WESLEYAN COLLEGE,VA,235025599,Private-Nonprofit,269,274,4403397,542,4403397,,
00376800,WASHINGTON AND LEE UNIVERSITY,VA,244500303,Private-Nonprofit,171,182,4285423,360,4285423,,
00376900,BELLEVUE COLLEGE,WA,980076484,Public,3,3,27635,9,27635,,
00377000,BIG BEND COMMUNITY COLLEGE,WA,988373299,Public,23,23,366508,69,366508,,
00377100,CENTRAL WASHINGTON UNIVERSITY,WA,989267501,Public,1685,2030,19749076,5115,19749075,,
00377300,CLARK COLLEGE,WA,986633598,Public,12,13,74642,25,74642,,
00377400,COLUMBIA BASIN COLLEGE,WA,993013379,Public,6,8,30063,19,30063,,
00377500,EASTERN WASHINGTON UNIVERSITY,WA,990042444,Public,990,1117,9943647,2913,9940647,,
00377600,EVERETT COMMUNITY COLLEGE,WA,982011352,Public,0,0,0,0,0,,
00377700,HERITAGE UNIVERSITY,WA,989489562,Private-Nonprofit,9,9,81662,17,81662,,
00377800,GONZAGA UNIVERSITY,WA,992580083,Private-Nonprofit,416,422,8095737,841,8094721,,
00377900,GRAYS HARBOR COLLEGE,WA,985207599,Public,0,0,0,0,0,,
00378000,GREEN RIVER COMMUNITY COLLEGE,WA,980923622,Public,7,7,45112,19,45112,,
00378100,HIGHLINE COLLEGE,WA,981989800,Public,0,0,0,0,0,,
00378200,LOWER COLUMBIA COLLEGE,WA,986320310,Public,5,5,28200,11,28200,,
00378300,NORTHWEST UNIVERSITY,WA,980337523,Private-Nonprofit,103,109,1322495,190,1309708,,
00378400,OLYMPIC COLLEGE,WA,983371600,Public,6,6,31211,14,31211,,
00378500,PACIFIC LUTHERAN UNIVERSITY,WA,984470003,Private-Nonprofit,542,572,8006466,1068,8004770,,
00378600,PENINSULA COLLEGE,WA,983626660,Public,2,2,24331,6,24331,,
00378700,SEATTLE CENTRAL COLLEGE,WA,981222413,Public,0,0,0,0,0,,
00378800,SEATTLE PACIFIC UNIVERSITY,WA,981191997,Private-Nonprofit,596,648,9799996,1802,9674050,,
00379000,SEATTLE UNIVERSITY,WA,981221090,Private-Nonprofit,432,467,9591042,1239,9591042,,
00379100,SHORELINE COMMUNITY COLLEGE,WA,981335696,Public,3,3,20800,7,18800,,
00379200,SKAGIT VALLEY COLLEGE,WA,982735899,Public,0,0,0,0,0,,
00379300,SPOKANE COMMUNITY COLLEGE,WA,992075399,Public,15,17,145503,43,145503,,
00379400,SAINT MARTIN'S UNIVERSITY,WA,985037500,Private-Nonprofit,102,114,1496683,206,1494191,,
00379600,TACOMA COMMUNITY COLLEGE,WA,984666100,Public,3,3,25839,9,25839,,
00379700,UNIVERSITY OF PUGET SOUND,WA,984160001,Private-Nonprofit,282,336,6310223,580,6310223,,
00379800,UNIVERSITY OF WASHINGTON,WA,981951122,Public,2182,2521,40044108,6907,39951291,,
00379900,WALLA WALLA UNIVERSITY,WA,993241198,Private-Nonprofit,123,146,1772197,354,1772197,,
00380000,WASHINGTON STATE UNIVERSITY,WA,991641035,Public,2650,3092,37992836,5376,37992836,,
00380100,WENATCHEE VALLEY COLLEGE,WA,988011799,Public,8,8,56996,18,54881,,
00380200,WESTERN WASHINGTON UNIVERSITY,WA,982255946,Public,1744,1882,21581839,5011,21565696,,
00380300,WHITMAN COLLEGE,WA,993622067,Private-Nonprofit,68,74,1406361,132,1406361,,
00380400,WHITWORTH UNIVERSITY,WA,992510001,Private-Nonprofit,304,316,4969669,622,4969669,,
00380500,YAKIMA VALLEY COMMUNITY COLLEGE,WA,989072520,Public,0,0,0,0,0,,
00380600,ALDERSON BROADDUS UNIVERSITY,WV,264161051,Private-Nonprofit,100,107,983082,185,983082,,
00380800,BETHANY COLLEGE,WV,260320417,Private-Nonprofit,112,112,1365786,222,1365455,,
00380900,BLUEFIELD STATE COLLEGE,WV,247012198,Public,12,12,83328,23,83328,,
00381000,CONCORD UNIVERSITY,WV,247120000,Public,82,88,587805,157,584114,,
00381100,DAVIS & ELKINS COLLEGE,WV,262413996,Private-Nonprofit,87,100,949236,172,949236,,
00381200,FAIRMONT STATE UNIVERSITY,WV,265542470,Public,82,100,646710,165,646710,,
00381300,GLENVILLE STATE COLLEGE,WV,263511292,Public,42,52,427974,90,427974,,
00381500,MARSHALL UNIVERSITY,WV,257553300,Public,396,454,3881374,775,3880724,,
00381600,SOUTHERN WEST VIRGINIA COMMUNITY AND TECHNICAL COLLEGE,WV,256372900,Public,0,0,0,0,0,,
00381800,UNIVERSITY OF CHARLESTON,WV,253041099,Private-Nonprofit,99,107,1152313,194,1152313,,
00381900,OHIO VALLEY UNIVERSITY,WV,261058000,Private-Nonprofit,33,36,291460,69,291460,,
00382000,SALEM INTERNATIONAL UNIVERSITY,WV,264260500,Proprietary,40,47,416699,86,382792,,
00382200,SHEPHERD UNIVERSITY,WV,254435000,Public,386,423,4781879,741,4779004,,
00382300,WEST LIBERTY UNIVERSITY,WV,260740295,Public,205,223,2045638,436,2038017,,
00382600,WEST VIRGINIA STATE UNIVERSITY,WV,251120000,Public,64,65,500108,118,500108,,
00382700,WEST VIRGINIA UNIVERSITY,WV,265066201,Public,4067,4439,60914422,7879,60914422,,
00382800,WEST VIRGINIA UNIVERSITY - PARKERSBURG,WV,261019577,Public,3,3,13549,6,13549,,
00383000,WEST VIRGINIA WESLEYAN COLLEGE,WV,262012600,Private-Nonprofit,118,119,1343232,221,1343232,,
00383100,WHEELING JESUIT UNIVERSITY,WV,260036243,Private-Nonprofit,76,88,821512,147,800533,,
00383200,ALVERNO COLLEGE,WI,532343922,Private-Nonprofit,82,103,1002897,163,1002897,,
00383500,BELOIT COLLEGE,WI,535115595,Private-Nonprofit,112,123,1558009,209,1558009,,
00383700,CARDINAL STRITCH UNIVERSITY,WI,532179884,Private-Nonprofit,67,74,685603,134,680603,,
00383800,CARROLL UNIVERSITY,WI,531865593,Private-Nonprofit,338,348,4752055,671,4752055,,
00383900,CARTHAGE COLLEGE,WI,531401994,Private-Nonprofit,472,508,8771672,964,8739900,,
00384000,WESTERN TECHNICAL COLLEGE,WI,546010908,Public,27,29,138963,47,138963,,
00384200,CONCORDIA UNIVERSITY,WI,530972402,Private-Nonprofit,351,381,4544304,670,4509116,,
00384800,EDGEWOOD COLLEGE,WI,537111958,Private-Nonprofit,145,165,1833627,280,1833627,,
00385000,SILVER LAKE COLLEGE OF THE HOLY FAMILY,WI,542209319,Private-Nonprofit,11,12,104628,22,104628,,
00385400,LAKELAND COLLEGE,WI,530730000,Private-Nonprofit,127,145,1254837,221,1254837,,
00385600,LAWRENCE UNIVERSITY OF WISCONSIN,WI,549110000,Private-Nonprofit,136,147,2055050,388,2043843,,
00386100,MARIAN UNIVERSITY,WI,549354699,Private-Nonprofit,169,187,1980373,363,1980373,,
00386300,MARQUETTE UNIVERSITY,WI,532011881,Private-Nonprofit,1095,1216,21057829,2176,21057829,,
00386600,MILWAUKEE AREA TECHNICAL COLLEGE,WI,532331443,Public,26,27,110809,39,109680,,
00386800,MILWAUKEE SCHOOL OF ENGINEERING,WI,532023109,Private-Nonprofit,201,205,3100774,568,3100774,,
00386900,MOUNT MARY UNIVERSITY,WI,532224597,Private-Nonprofit,49,59,509852,92,509852,,
00387400,NASHOTAH HOUSE,WI,530589793,Private-Nonprofit,0,0,0,0,0,,
00387500,NORTHLAND COLLEGE,WI,548063999,Private-Nonprofit,55,62,667963,112,667963,,
00388400,RIPON COLLEGE,WI,549710248,Private-Nonprofit,88,101,1057688,174,1057688,,
00389200,SAINT NORBERT COLLEGE,WI,541152099,Private-Nonprofit,230,263,3383548,505,3366668,,
00389500,UNIVERSITY OF WISCONSIN - MADISON,WI,537061380,Public,1125,1236,16608366,2232,16608366,,
00389600,UNIVERSITY OF WISCONSIN - MILWAUKEE,WI,532113165,Public,1049,1143,11732200,2009,11732200,,
00389700,UNIVERSITY OF WISCONSIN COLLEGES,WI,537152635,Public,187,193,1130337,318,1130337,,
00389900,UNIVERSITY OF WISCONSIN - GREEN BAY,WI,543117001,Public,187,208,1652369,357,1652369,,
00391100,VITERBO UNIVERSITY,WI,546014777,Private-Nonprofit,351,388,4012984,677,4012984,,
00391500,UNIVERSITY OF WISCONSIN - STOUT,WI,547510790,Public,320,380,2256531,588,2256531,,
00391700,UNIVERSITY OF WISCONSIN - EAU CLAIRE,WI,547024004,Public,348,378,2526288,655,2526288,,
00391900,UNIVERSITY OF WISCONSIN - LACROSSE,WI,546013742,Public,592,648,4862312,1129,4862312,,
00392000,UNIVERSITY OF WISCONSIN - OSHKOSH,WI,549018604,Public,801,834,6774141,1521,6774141,,
00392100,UNIVERSITY OF WISCONSIN - PLATTEVILLE,WI,538183099,Public,427,481,3387948,820,3387948,,
00392300,UNIVERSITY OF WISCONSIN - RIVER FALLS,WI,540225013,Public,198,217,1216005,354,1216005,,
00392400,UNIVERSITY OF WISCONSIN - STEVENS POINT,WI,544813897,Public,765,879,7218317,1796,7212960,,
00392500,UNIVERSITY OF WISCONSIN - SUPERIOR,WI,548802898,Public,61,65,443060,109,443060,,
00392600,UNIVERSITY OF WISCONSIN - WHITEWATER,WI,531901792,Public,1013,1080,10550948,1942,10550948,,
00392800,CASPER COLLEGE,WY,826014612,Public,4,4,21641,9,21641,,
00392900,EASTERN WYOMING COLLEGE,WY,822401603,Public,15,15,100053,29,100053,,
00393000,NORTHERN WYOMING COMMUNITY COLLEGE DISTRICT,WY,828019133,Public,3,3,24750,5,24750,,
00393100,NORTHWEST COLLEGE,WY,824351895,Public,6,6,32352,12,32352,,
00393200,UNIVERSITY OF WYOMING,WY,820712000,Public,276,312,3193312,549,3193312,,
00393300,WESTERN WYOMING COMMUNITY COLLEGE,WY,829010428,Public,2,2,10695,4,10695,,
00393500,UNIVERSITY OF GUAM,GU,969230000,Public,5,5,36083,10,36082,,
00393600,PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO (THE),PR,7179997,Private-Nonprofit,2,2,18213,4,18213,,
00393700,UNIVERSITY OF THE SACRED HEART,PR,9140383,Private-Nonprofit,5,5,50680,10,50680,,
00393800,INTER AMERICAN UNIVERSITY OF PUERTO RICO - SAN GERMAN CAMPUS,PR,6839801,Private-Nonprofit,0,0,0,0,0,,
00393900,INTER AMERICAN UNIVERSITY OF PUERTO RICO - AGUADILLA CAMPUS,PR,6052000,Private-Nonprofit,8,8,37747,15,37747,,
00394000,INTER AMERICAN UNIVERSITY OF PUERTO RICO - METROPOLITAN CAMPUS,PR,9191293,Private-Nonprofit,110,115,673102,277,673102,,
00394100,UNIVERSIDAD DEL ESTE,PR,9842010,Private-Nonprofit,11,12,60004,21,60004,,
00394300,UNIVERSITY OF PUERTO RICO - HUMACAO UNIVERSITY COLLEGE,PR,7914300,Public,0,0,0,0,0,,
00394400,UNIVERSITY OF PUERTO RICO - MAYAGUEZ,PR,6800000,Public,0,0,0,0,0,,
00394600,UNIVERSITY OF THE VIRGIN ISLANDS,VI,8029990,Public,16,17,142900,34,142900,,
00394700,"UNIVERSITY OF CALIFORNIA, HASTINGS COLLEGE OF THE LAW",CA,941024978,Public,0,0,0,0,0,,
00394800,SAN FRANCISCO ART INSTITUTE,CA,941332299,Private-Nonprofit,89,92,2186238,168,2142678,,
00395400,UNIVERSITY OF CENTRAL FLORIDA-MAIN CAMPUS,FL,328160001,Public,733,846,8287754,1352,8235306,,
00395500,UNIVERSITY OF WEST FLORIDA (THE),FL,325145750,Public,117,137,1110480,224,1110480,,
00395600,DALTON STATE COLLEGE,GA,307203797,Public,10,10,50706,19,50706,,
00396100,HARPER COLLEGE,IL,600677398,Public,13,13,98379,23,98379,,
00396300,AMERICAN INSTITUTE OF BUSINESS,IA,503211799,Private-Nonprofit,47,56,347794,127,347794,,
00396500,BAY STATE COLLEGE,MA,21162901,Proprietary,140,159,2219858,301,2144269,,
00396600,BOSTON ARCHITECTURAL COLLEGE,MA,21152795,Private-Nonprofit,63,64,926548,117,926548,,
00396900,UNIVERSITY OF MINNESOTA - TWIN CITIES,MN,554550422,Public,3548,4088,40987983,7182,40975586,,
00397900,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",NY,100276696,Private-Nonprofit,0,0,0,0,0,,
00398100,UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,NC,271272188,Public,107,112,1731943,222,1731943,,
00398200,CLEVELAND INSTITUTE OF ART (THE),OH,441064387,Private-Nonprofit,118,121,2058648,234,2055148,,
00398500,ORAL ROBERTS UNIVERSITY,OK,741710001,Private-Nonprofit,486,572,5975887,1087,5888191,,
00398600,DESALES UNIVERSITY,PA,180349568,Private-Nonprofit,234,244,3910471,462,3910471,,
00398700,LA ROCHE COLLEGE,PA,152375898,Private-Nonprofit,155,167,1777360,290,1777360,,
00398800,NEUMANN UNIVERSITY,PA,190141298,Private-Nonprofit,387,391,5053611,743,5053611,,
00399000,FLORENCE - DARLINGTON TECHNICAL COLLEGE,SC,295011251,Public,9,9,33500,19,33500,,
00399100,GREENVILLE TECHNICAL COLLEGE,SC,296072439,Public,44,45,236651,64,236651,,
00399200,PIEDMONT TECHNICAL COLLEGE,SC,296481467,Public,3,3,13433,10,13433,,
00399300,MIDLANDS TECHNICAL COLLEGE - AIRPORT CAMPUS,SC,291702199,Public,57,65,372958,91,372958,,
00399400,SPARTANBURG COMMUNITY COLLEGE,SC,293034386,Public,0,0,0,0,0,,
00399500,CENTRAL CAROLINA TECHNICAL COLLEGE,SC,291502499,Public,0,0,0,0,0,,
00399600,YORK TECHNICAL COLLEGE,SC,297303395,Public,0,0,0,0,0,,
00399800,CHATTANOOGA STATE COMMUNITY COLLEGE,TN,374061097,Public,7,9,33952,17,31952,,
00399900,CLEVELAND STATE COMMUNITY COLLEGE,TN,373122858,Public,1,1,1000,1,500,,
00400300,CENTRAL TEXAS COLLEGE,TX,765404199,Public,8,8,53288,16,53288,,
00400400,JOHN TYLER COMMUNITY COLLEGE,VA,238315316,Public,15,15,56448,23,56448,,
00400700,MADISON AREA TECHNICAL COLLEGE,WI,537042599,Public,28,28,166618,45,166618,,
00400900,MESABI RANGE COLLEGE,MN,557920000,Public,24,27,131010,48,130242,,
00401200,HEBREW UNIVERSITY OF JERUSALEM (THE),,91905,Foreign-Public,0,0,0,0,0,,
00402400,GEORGIA NORTHWESTERN TECHNICAL COLLEGE,GA,301616757,Public,0,0,0,0,0,,
00402700,UTAH VALLEY UNIVERSITY,UT,840585999,Public,46,57,456184,86,456184,,
00403300,ASHEVILLE BUNCOMBE TECHNICAL COMMUNITY COLLEGE,NC,288014897,Public,12,12,106923,21,102132,,
00405400,HEBREW UNION COLLEGE - JEWISH INSTITUTE OF RELIGION,NY,100121186,Private-Nonprofit,0,0,0,0,0,,
00405600,NORTH AMERICAN BAPTIST SEMINARY,SD,571052729,Private-Nonprofit,0,0,0,0,0,,
00405700,NATIONAL AMERICAN UNIVERSITY,SD,577013692,Proprietary,84,102,510046,248,508638,,
00405800,GRATZ COLLEGE,PA,190273097,Private-Nonprofit,0,0,0,0,0,,
00406000,WINEBRENNER THEOLOGICAL SEMINARY,OH,458407514,Private-Nonprofit,0,0,0,0,0,,
00406200,PITT COMMUNITY COLLEGE,NC,285900000,Public,34,36,204530,63,204530,,
00406900,UNIVERSITY OF MINNESOTA - CROOKSTON,MN,567165001,Public,120,130,878450,222,878450,,
00407100,WALSH COLLEGE OF ACCOUNTANCY AND BUSINESS ADMINISTRATION,MI,480835048,Private-Nonprofit,5,5,30881,12,30881,,
00407200,NORTHWOOD UNIVERSITY,MI,486402398,Private-Nonprofit,318,377,3893879,677,3893879,,
00407500,EASTERN IOWA COMMUNITY COLLEGE DISTRICT,IA,528011201,Public,14,16,71511,28,71511,,
00407600,KIRKWOOD COMMUNITY COLLEGE,IA,524062068,Public,131,139,928200,259,878627,,
00408000,STARR KING SCHOOL FOR THE MINISTRY,CA,947091299,Private-Nonprofit,0,0,0,0,0,,
00411700,GRADY HEALTH SYSTEM,GA,303033050,Public,2,2,27346,5,27346,,
00423300,ST LUKES METHODIST HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,IA,524025098,Private-Nonprofit,0,0,0,0,0,,
00441300,MERCY HOSPITAL SPRINGFIELD SCHOOL OF RADIOLOGIC TECHNOLOGY,MO,658042263,Private-Nonprofit,0,0,0,0,0,,
00445200,MONTGOMERY COUNTY COMMUNITY COLLEGE,PA,194226300,Public,8,9,36646,15,35146,,
00445300,EL CENTRO COLLEGE,TX,752023604,Public,0,0,0,0,0,,
00446700,TUCSON COLLEGE,AZ,857113781,Proprietary,20,20,122179,38,121960,,
00448000,DE ANZA COMMUNITY COLLEGE,CA,950145793,Public,5,7,46007,20,46007,,
00448100,OHLONE COLLEGE,CA,945395847,Public,0,0,0,0,0,,
00448400,JOHN F. KENNEDY UNIVERSITY,CA,945234817,Private-Nonprofit,6,6,105515,14,105515,,
00449400,EVEREST COLLEGE,CA,924083752,Proprietary,117,148,1023868,335,1023868,,
00450200,CITY COLLEGE OF SAN FRANCISCO,CA,941121821,Public,0,0,0,0,0,,
00450300,EVEREST COLLEGE,CO,809163548,Private-Nonprofit,34,39,267500,81,267500,,
00450600,COLORADO MOUNTAIN COLLEGE,CO,816013307,Public,63,67,594597,115,556515,,
00450700,EVEREST COLLEGE,CO,802294339,Private-Nonprofit,20,25,192757,52,192757,,
00450800,UNIVERSITY OF COLORADO DENVER,CO,802042029,Public,631,746,7807627,1260,7807627,,
00450900,UNIVERSITY OF COLORADO AT COLORADO SPRINGS,CO,809183735,Public,800,926,10254740,1551,10254740,,
00451300,HOUSATONIC COMMUNITY COLLEGE,CT,66044704,Public,1,1,3794,2,3794,,
00454900,LEEWARD COMMUNITY COLLEGE,HI,967823393,Public,0,0,0,0,0,,
00456000,GEM CITY COLLEGE,IL,623014949,Proprietary,3,4,38964,8,38964,,
00456800,MIDSTATE COLLEGE,IL,616143558,Proprietary,5,6,47168,15,47168,,
00457900,INTERNATIONAL BUSINESS COLLEGE,IN,468041298,Proprietary,234,316,2675768,563,2628739,,
00458600,KAPLAN UNIVERSITY,IA,528072095,Proprietary,376,483,2815295,1151,2713937,,
00458700,NORTHEAST IOWA COMMUNITY COLLEGE,IA,521320400,Public,10,10,60874,17,60874,,
00459500,HAWKEYE COMMUNITY COLLEGE,IA,507048015,Public,63,69,335633,98,335633,,
00459800,IOWA WESTERN COMMUNITY COLLEGE - COUNCIL BLUFFS,IA,515030567,Public,190,193,955787,352,955787,,
00460000,NORTHWEST IOWA COMMUNITY COLLEGE,IA,512011046,Public,4,4,24477,7,24477,,
00460800,BARTON COUNTY COMMUNITY COLLEGE,KS,675309283,Public,0,0,0,0,0,,
00461700,NATIONAL COLLEGE,TN,372116605,Proprietary,10,15,67323,38,67323,,
00461800,SPENCERIAN COLLEGE,KY,402162605,Proprietary,39,44,398002,110,378301,,
00461900,SULLIVAN UNIVERSITY,KY,402053031,Proprietary,204,254,2738170,644,2548629,,
00462100,AYERS CAREER COLLEGE,LA,711085845,Proprietary,3,3,22729,5,22729,,
00462500,DELGADO COMMUNITY COLLEGE,LA,701194399,Public,10,10,55354,20,55354,,
00464100,DUNWOODY COLLEGE OF TECHNOLOGY,MN,554031192,Private-Nonprofit,63,70,711941,128,711923,,
00464200,GLOBE UNIVERSITY,MN,551255408,Proprietary,144,179,1750071,415,1735775,,
00464500,MINNEAPOLIS BUSINESS COLLEGE,MN,551134036,Proprietary,33,54,336221,100,336221,,
00464600,MINNESOTA SCHOOL OF BUSINESS,MN,554233841,Proprietary,141,173,1507169,400,1491867,,
00466100,HAMPSHIRE COLLEGE,MA,10023359,Private-Nonprofit,185,209,3502022,346,3404725,,
00466600,SALTER COLLEGE,MA,15831700,Proprietary,78,82,424948,160,399295,,
00466700,SCHOOL OF THE MUSEUM OF FINE ARTS,MA,21155534,Private-Nonprofit,84,97,2023059,165,2023059,,
00466900,UPPER CAPE COD REGIONAL TECHNICAL SCHOOL,MA,25323310,Public,4,4,25200,8,25200,,
00467300,BAKER COLLEGE,MI,485075508,Private-Nonprofit,578,711,2937678,1617,2936434,,
00469200,DORSEY SCHOOL OF BUSINESS,MI,481952334,Proprietary,85,104,361329,248,361329,,
00470300,LOGAN UNIVERSITY,MO,630175529,Private-Nonprofit,3,4,27689,8,27689,,
00470700,COVENANT THEOLOGICAL SEMINARY,MO,631418609,Private-Nonprofit,0,0,0,0,0,,
00471100,STATE TECHNICAL COLLEGE OF MISSOURI,MO,650519607,Public,26,31,153594,43,153594,,
00471300,THREE RIVERS COMMUNITY COLLEGE,MO,639012393,Public,3,3,10271,5,10271,,
00472900,MOUNT WASHINGTON COLLEGE,NH,31037230,Proprietary,30,41,136938,114,136205,,
00473100,DANIEL WEBSTER COLLEGE,NH,30631300,Proprietary,183,191,3085274,362,3085237,,
00473600,BERGEN COMMUNITY COLLEGE,NJ,76521595,Public,49,51,296733,91,296733,,
00474000,MERCER COUNTY COMMUNITY COLLEGE,NJ,86900182,Public,0,0,0,0,0,,
00474200,CENTRAL NEW MEXICO COMMUNITY COLLEGE,NM,871064096,Public,7,8,47173,14,47173,,
00474300,CLOVIS COMMUNITY COLLEGE,NM,881018381,Public,2,2,8000,6,8000,,
00475900,CUNY YORK COLLEGE,NY,114510001,Public,2,2,10500,4,10500,,
00476500,CUNY GRADUATE SCHOOL & UNIVERSITY CENTER,NY,100164309,Public,0,0,0,0,0,,
00478800,HERKIMER COUNTY COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES,NY,133501598,Public,84,97,484569,304,484569,,
00479900,MONROE COLLEGE,NY,104684305,Proprietary,379,475,3044839,777,3003392,,
00481100,EVEREST INSTITUTE,NY,146213007,Proprietary,5,5,25994,13,25994,,
00483800,GUILFORD TECHNICAL COMMUNITY COLLEGE,NC,272820309,Public,17,17,98727,74,98727,,
00484400,WAKE TECHNICAL COMMUNITY COLLEGE,NC,276035696,Public,16,16,121262,24,121262,,
00484500,WILSON COMMUNITY COLLEGE,NC,278933310,Public,2,2,5000,2,5000,,
00485200,CLARK STATE COMMUNITY COLLEGE,OH,455054795,Public,3,3,14106,5,14106,,
00485300,BRADFORD SCHOOL,OH,432193129,Proprietary,159,198,1826007,350,1822063,,
00485500,DAVIS COLLEGE,OH,436234307,Proprietary,2,2,7500,5,6333,,
00486100,UNIVERSITY OF NORTHWESTERN OHIO,OH,458051498,Private-Nonprofit,794,1615,10068006,5408,10068006,,
00486600,STAUTZENBERGER COLLEGE,OH,435374007,Proprietary,47,55,328241,142,291391,,
00487800,CLACKAMAS COMMUNITY COLLEGE,OR,970457998,Public,2,2,8700,4,8700,,
00488200,OREGON HEALTH & SCIENCE UNIVERSITY,OR,972393098,Public,20,20,375307,60,373742,,
00488900,CAMBRIA-ROWE BUSINESS COLLEGE,PA,159022494,Proprietary,20,26,151910,70,148991,,
00489000,CENTRAL PENN COLLEGE,PA,170930309,Proprietary,94,126,1106274,282,1106274,,
00489300,DUBOIS BUSINESS COLLEGE,PA,158012401,Proprietary,11,11,46109,25,46109,,
00489400,ERIE BUSINESS CENTER,PA,165011305,Proprietary,5,7,32946,18,30804,,
00489800,MCCANN SCHOOL OF BUSINESS & TECHNOLOGY,PA,179011335,Proprietary,193,241,1074547,598,1043016,,
00489900,MERCY HOSPITAL SCHOOL OF NURSING,PA,152195166,Private-Nonprofit,5,5,46500,10,46500,,
00490100,NEWPORT BUSINESS INSTITUTE,PA,150683929,Proprietary,1,1,4500,1,1500,,
00490200,PENN COMMERCIAL BUSINESS/TECHNICAL SCHOOL,PA,153012871,Proprietary,23,30,144180,63,138461,,
00491000,KAPLAN CAREER INSTITUTE,PA,171113571,Proprietary,42,45,245058,119,234864,,
00491400,NEWPORT BUSINESS INSTITUTE,PA,177015855,Proprietary,0,0,0,0,0,,
00492000,TRIDENT TECHNICAL COLLEGE,SC,294238067,Public,31,33,208275,55,208275,,
00492300,CLINTON COLLEGE,SC,297305152,Private-Nonprofit,7,11,48125,22,48125,,
00492400,FORREST COLLEGE,SC,296242405,Proprietary,1,2,4200,4,4200,,
00492500,HORRY GEORGETOWN TECHNICAL COLLEGE,SC,295269521,Public,25,25,216586,46,216586,,
00492600,TRI-COUNTY TECHNICAL COLLEGE,SC,296709133,Public,72,79,614246,156,596812,,
00492700,UNIVERSITY OF SOUTH CAROLINA - UNION,SC,293790729,Public,0,0,0,0,0,,
00492900,AVERA MCKENNAN HOSPITAL,SD,571175045,Private-Nonprofit,0,0,0,0,0,,
00493400,DAYMAR INSTITUTE,TN,372171056,Proprietary,21,28,161513,69,150037,,
00493800,SOUTH COLLEGE,TN,379093323,Proprietary,47,51,617878,134,576845,,
00494700,WEST TENNESSEE BUSINESS COLLEGE,TN,383013256,Proprietary,2,2,9865,3,9865,,
00494900,BAYLOR COLLEGE OF MEDICINE,TX,770303498,Private-Nonprofit,0,0,0,0,0,,
00495100,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,TX,770305400,Public,21,26,358802,61,358802,,
00495200,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,TX,775551305,Public,12,14,175895,28,164699,,
00497200,GALVESTON COLLEGE,TX,775507447,Public,1,1,2000,2,2000,,
00497700,SOUTH TEXAS COLLEGE OF LAW,TX,770027006,Private-Nonprofit,0,0,0,0,0,,
00498800,CENTRAL VIRGINIA COMMUNITY COLLEGE,VA,245022498,Public,8,9,26675,13,26675,,
00499200,MILLER-MOTTE TECHNICAL COLLEGE,VA,245024353,Proprietary,58,61,299215,154,285866,,
00499600,DABNEY S LANCASTER COMMUNITY COLLEGE,VA,244221000,Public,2,2,3500,2,3500,,
