OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
00281700,ST. BONAVENTURE UNIVERSITY,NY,147782284,Private-Nonprofit,324,395,5227552,664,5227552,,
00282000,SAINT FRANCIS COLLEGE,NY,112014398,Private-Nonprofit,378,434,4047421,821,4044421,,
00282100,ST JOHN FISHER COLLEGE,NY,146183597,Private-Nonprofit,678,737,10887638,1342,10887638,,
00282200,CHRIST THE KING SEMINARY,NY,140520607,Private-Nonprofit,0,0,0,0,0,,
00282300,SAINT JOHN'S UNIVERSITY,NY,114391343,Private-Nonprofit,3237,3500,74796904,6748,74526089,,
00282500,SAINT JOSEPH'S COLLEGE,NY,112053688,Private-Nonprofit,415,428,4481410,775,4481410,,
00282900,ST. LAWRENCE UNIVERSITY,NY,136171455,Private-Nonprofit,275,308,5649079,539,5649079,,
00283200,SAINT THOMAS AQUINAS COLLEGE,NY,109761050,Private-Nonprofit,282,287,4063515,556,4015464,,
00283300,SAINT VLADIMIRS ORTHODOX THEOLOGICAL SEMINARY,NY,107071699,Private-Nonprofit,0,0,0,0,0,,
00283400,EXCELSIOR COLLEGE,NY,122035159,Private-Nonprofit,1,1,2000,2,2000,,
00283500,STATE UNIVERSITY OF NEW YORK AT ALBANY,NY,122220001,Public,1459,1735,16702246,2959,16680775,,
00283600,BINGHAMTON UNIVERSITY,NY,139026000,Public,1043,1153,13852882,2068,13841839,,
00283700,STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,142600001,Public,1009,1178,12362455,2060,12345712,,
00283800,STATE UNIVERSITY OF NEW YORK AT STONY BROOK,NY,117940701,Public,581,698,6451976,1124,6451976,,
00283900,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CENTER,NY,112032098,Public,5,5,25500,8,25500,,
00284000,STATE UNIVERSITY OF NEW YORK UPSTATE MEDICAL UNIVERSITY,NY,132102375,Public,6,6,99791,12,99791,,
00284100,STATE UNIVERSITY OF NEW YORK COLLEGE AT BROCKPORT,NY,144202914,Public,504,593,4743605,1016,4727021,,
00284200,SUNY COLLEGE AT BUFFALO,NY,142221095,Public,546,629,4817555,1014,4817555,,
00284300,SUNY COLLEGE AT CORTLAND,NY,130450900,Public,773,825,8899425,1432,8899425,,
00284400,SUNY AT FREDONIA,NY,140631145,Public,500,550,4926934,934,4926934,,
00284500,SUNY COLLEGE AT GENESEO,NY,144541401,Public,727,782,7602113,1377,7602113,,
00284600,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,NY,125612499,Public,875,898,9668279,1642,9523334,,
00284700,"STATE UNIVERSITY OF NEW YORK, COLLEGE AT ONEONTA",NY,138204015,Public,1064,1117,11947873,2027,11931939,,
00284800,STATE UNIVERSITY OF NEW YORK AT OSWEGO,NY,131263599,Public,1337,1359,13889172,2473,13850255,,
00284900,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH,NY,129012681,Public,472,553,5108647,940,5099453,,
00285000,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM,NY,136762294,Public,789,883,7898773,1580,7892433,,
00285100,SUNY COLLEGE OF ENVIRONMENT SCIENCE AND FORESTRY,NY,132102778,Public,268,285,2799088,525,2743704,,
00285300,SUNY MARITIME COLLEGE,NY,104654198,Public,245,288,3942600,497,3921482,,
00285400,SUNY COLLEGE OF TECHNOLOGY AT ALFRED,NY,148029951,Public,409,463,4604705,782,4595424,,
00285500,STATE UNIVERSITY OF NEW YORK COLLEGE OF TECHNOLOGY AT CANTON,NY,136171098,Public,493,502,4648660,953,4638793,,
00285600,SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT COBLESKILL,NY,120439986,Public,487,536,4987638,982,4965707,,
00285700,SUNY COLLEGE OF TECHNOLOGY AT DELHI,NY,137531190,Public,545,591,5359302,1032,5320878,,
00285800,STATE UNIVERSITY OF NEW YORK AT FARMINGDALE,NY,117351021,Public,137,158,1279304,299,1279304,,
00285900,SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT MORRISVILLE,NY,134080901,Public,613,660,7014867,1229,7009692,,
00286000,ADIRONDACK COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES,NY,128041445,Public,72,79,485015,146,468137,,
00286100,CAYUGA COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGE,NY,130213099,Public,4,4,26359,7,26359,,
00286200,SUNY BROOME COMMUNITY COLLEGE,NY,139051328,Public,110,120,1005140,227,1005140,,
00286300,CORNING COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES,NY,148303297,Public,26,27,166396,52,166396,,
00286400,DUTCHESS COMMUNITY COLLEGE,NY,126011595,Public,142,146,946788,258,946788,,
00286600,FASHION INSTITUTE OF TECHNOLOGY,NY,100015992,Public,673,761,10843468,1297,10843468,,
00286700,SUNY FULTON-MONTGOMERY COMMUNITY COLLEGE,NY,120953790,Public,85,100,520650,187,520650,,
00286800,HUDSON VALLEY COMMUNITY COLLEGE,NY,121806096,Public,44,46,244246,109,244246,,
00286900,JAMESTOWN COMMUNITY COLLEGE,NY,147020020,Public,96,103,653341,196,653341,,
00287000,JEFFERSON COMMUNITY COLLEGE,NY,136011897,Public,57,61,448506,114,448506,,
00287100,"SUNY,MOHAWK VALLEY COMMUNITY COLLEGE",NY,135015394,Public,56,62,404393,236,404393,,
00287200,MONROE COMMUNITY COLLEGE,NY,146235780,Public,91,98,599412,185,591567,,
00287300,NASSAU COMMUNITY COLLEGE,NY,115306793,Public,9,9,42276,12,42276,,
00287400,NIAGARA COUNTY COMMUNITY COLLEGE,NY,141329460,Public,40,43,202555,84,202555,,
00287500,ONONDAGA COMMUNITY COLLEGE,NY,132154585,Public,286,297,2121145,540,1983745,,
00287600,ORANGE COUNTY COMMUNITY COLLEGE,NY,109406441,Public,3,3,17074,5,17074,,
00287700,ROCKLAND COMMUNITY COLLEGE,NY,109013611,Public,4,4,26651,8,26651,,
00287800,SUFFOLK COUNTY COMMUNITY COLLEGE,NY,117842899,Public,16,16,76048,30,76048,,
00287900,SULLIVAN COUNTY COMMUNITY COLLEGE,NY,127595151,Public,29,29,170887,52,170887,,
00288000,ULSTER COUNTY COMMUNITY COLLEGE,NY,124840557,Public,3,3,12000,6,12000,,
00288100,SUNY WESTCHESTER COMMUNITY COLLEGE,NY,105951698,Public,16,16,88723,30,85762,,
00288200,SYRACUSE UNIVERSITY,NY,132442130,Private-Nonprofit,1810,2146,39629786,3645,39629786,,
00288300,UTICA COLLEGE- UTICA,NY,135024892,Private-Nonprofit,302,329,4652688,584,4652688,,
00288500,ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,NY,122083492,Private-Nonprofit,146,159,3549396,315,3548957,,
00288600,ALBANY LAW SCHOOL OF UNION UNIVERSITY,NY,122083494,Private-Nonprofit,0,0,0,0,0,,
00288700,ALBANY MEDICAL COLLEGE,NY,122083479,Private-Nonprofit,0,0,0,0,0,,
00288900,UNION COLLEGE,NY,123082311,Private-Nonprofit,169,205,3962409,489,3962409,,
00289000,UNION THEOLOGICAL SEMINARY,NY,100275710,Private-Nonprofit,0,0,0,0,0,,
00289200,UNITED STATES MERCHANT MARINE ACADEMY,NY,110241699,Public,0,0,0,0,0,,
00289400,UNIVERSITY OF ROCHESTER,NY,146279000,Private-Nonprofit,494,593,10173951,1027,10150467,,
00289500,VASSAR COLLEGE,NY,126040008,Private-Nonprofit,155,168,3889455,300,3855747,,
00289600,VILLA MARIA COLLEGE OF BUFFALO,NY,142253999,Private-Nonprofit,39,39,287989,76,285637,,
00289900,WAGNER COLLEGE,NY,103014495,Private-Nonprofit,284,320,6117302,600,6117302,,
00290000,WEBB INSTITUTE,NY,115421398,Private-Nonprofit,11,11,107715,22,107715,,
00290100,WELLS COLLEGE,NY,130260500,Private-Nonprofit,102,122,1319046,199,1319046,,
00290300,YESHIVA UNIVERSITY,NY,100333201,Private-Nonprofit,182,201,2056338,360,2051338,,
00290500,NORTH CAROLINA AGRICULTURAL AND TECHNICAL STATE UNIVERSITY,NC,274110001,Public,839,988,9606274,1927,9547117,,
00290600,APPALACHIAN STATE UNIVERSITY,NC,286080001,Public,2628,2923,26744148,5269,26720403,,
00290700,UNIVERSITY OF NORTH CAROLINA  ASHEVILLE,NC,288048503,Public,160,163,1993275,291,1993275,,
00290800,BARTON COLLEGE,NC,278933104,Private-Nonprofit,153,162,2399134,296,2399134,,
00291000,BELMONT ABBEY COLLEGE,NC,280121802,Private-Nonprofit,232,256,3217530,463,3217530,,
00291100,BENNETT COLLEGE,NC,274013239,Private-Nonprofit,113,119,1751679,224,1751679,,
00291200,BREVARD COLLEGE,NC,287123306,Private-Nonprofit,110,122,1372879,246,1372879,,
00291300,CAMPBELL UNIVERSITY,NC,275060036,Private-Nonprofit,781,924,14230901,1618,14188557,,
00291400,CATAWBA COLLEGE,NC,281442488,Private-Nonprofit,170,186,2141490,337,2130964,,
00291600,CHOWAN UNIVERSITY,NC,278551850,Private-Nonprofit,295,322,3315671,614,3238315,,
00291800,DAVIDSON COLLEGE,NC,280350000,Private-Nonprofit,139,157,3129086,269,3129086,,
00291900,DAVIDSON COUNTY COMMUNITY COLLEGE,NC,273600000,Public,0,0,0,0,0,,
00292000,DUKE UNIVERSITY,NC,277080397,Private-Nonprofit,266,320,7183950,566,7183950,,
00292300,EAST CAROLINA UNIVERSITY,NC,278581818,Public,1475,1654,18443561,2836,18443561,,
00292600,ELIZABETH CITY STATE UNIVERSITY,NC,279097806,Public,97,121,896710,230,893110,,
00292700,ELON UNIVERSITY,NC,272442010,Private-Nonprofit,487,545,11527880,981,11512173,,
00292800,FAYETTEVILLE STATE UNIVERSITY,NC,283014298,Public,154,190,688866,392,683294,,
00292900,GARDNER-WEBB UNIVERSITY,NC,280170000,Private-Nonprofit,287,316,4188554,557,4186804,,
00293000,GREENSBORO COLLEGE,NC,274011875,Private-Nonprofit,146,156,2127650,288,2126970,,
00293100,GUILFORD COLLEGE,NC,274104171,Private-Nonprofit,141,176,2269664,302,2249052,,
00293300,HIGH POINT UNIVERSITY,NC,272682726,Private-Nonprofit,600,654,17047886,1161,17047886,,
00293500,JOHN WESLEY UNIVERSITY,NC,272653197,Private-Nonprofit,14,14,89575,27,84682,,
00293600,JOHNSON C. SMITH UNIVERSITY,NC,282165398,Private-Nonprofit,222,227,3153430,475,3107548,,
00293700,KING'S COLLEGE,NC,282042435,Proprietary,114,173,1215856,330,1215856,,
00293900,LEES-MCRAE COLLEGE,NC,286040000,Private-Nonprofit,147,152,1644634,272,1563308,,
00294100,LENOIR-RHYNE UNIVERSITY,NC,286013984,Private-Nonprofit,357,372,4323998,691,4323998,,
00294200,LIVINGSTONE COLLEGE,NC,281445298,Private-Nonprofit,138,140,1628224,282,1628224,,
00294300,LOUISBURG COLLEGE,NC,275492398,Private-Nonprofit,99,113,1257203,210,1222249,,
00294400,MARS HILL UNIVERSITY,NC,287540000,Private-Nonprofit,199,211,1802870,395,1795334,,
00294500,MEREDITH COLLEGE,NC,276075298,Private-Nonprofit,322,396,5445925,658,5445925,,
00294600,METHODIST UNIVERSITY,NC,283111420,Private-Nonprofit,302,343,4356735,582,4356735,,
00294800,MONTREAT COLLEGE,NC,287571267,Private-Nonprofit,56,58,640395,101,610245,,
00294900,UNIVERSITY OF MOUNT OLIVE,NC,283651299,Private-Nonprofit,92,95,692175,167,692175,,
00295000,NORTH CAROLINA CENTRAL UNIVERSITY,NC,277073198,Public,690,859,6960702,1657,6573515,,
00295100,NORTH CAROLINA WESLEYAN COLLEGE,NC,278048699,Private-Nonprofit,146,151,1606440,548,1578271,,
00295300,WILLIAM PEACE UNIVERSITY,NC,276041194,Private-Nonprofit,220,227,2646249,410,2635786,,
00295400,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,NC,283721510,Public,336,379,3005492,723,2999973,,
00295500,PFEIFFER UNIVERSITY,NC,281090000,Private-Nonprofit,96,101,1072122,180,1072122,,
00295600,PIEDMONT INTERNATIONAL UNIVERSITY,NC,271015025,Private-Nonprofit,3,4,33717,9,32983,,
00295700,QUEENS UNIVERSITY OF CHARLOTTE,NC,282740001,Private-Nonprofit,193,195,3428660,368,3411482,,
00296000,SALEM COLLEGE,NC,271015376,Private-Nonprofit,86,93,847401,165,844151,,
00296200,SHAW UNIVERSITY,NC,276012393,Private-Nonprofit,225,252,2711599,475,2711599,,
00296800,SAINT AUGUSTINE'S UNIVERSITY,NC,276102298,Private-Nonprofit,145,153,1948263,292,1884085,,
00297200,NORTH CAROLINA STATE UNIVERSITY,NC,276957001,Public,1014,1141,12559094,1985,12367753,,
00297400,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL-,NC,275999100,Public,605,677,8874218,1276,8850777,,
00297500,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,NC,282230001,Public,1097,1225,12151531,2161,12110869,,
00297600,UNIVERSITY OF NORTH CAROLINA - GREENSBORO,NC,274120001,Public,1098,1265,10904850,2142,10904850,,
00297800,WAKE FOREST UNIVERSITY,NC,271097246,Private-Nonprofit,266,303,7465722,541,7465722,,
00297900,WARREN WILSON COLLEGE,NC,287782099,Private-Nonprofit,85,89,1120944,156,1120944,,
00298100,WESTERN CAROLINA UNIVERSITY,NC,287239731,Public,1493,1605,14217981,2875,14217981,,
00298300,WILKES COMMUNITY COLLEGE,NC,286972100,Public,1,1,3277,2,3277,,
00298400,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),NC,284033297,Public,1553,1748,19543087,3019,19241911,,
00298500,WINGATE UNIVERSITY,NC,281740159,Private-Nonprofit,323,337,3716364,620,3711364,,
00298600,WINSTON-SALEM STATE UNIVERSITY,NC,271100001,Public,279,297,2433713,572,2433713,,
00298800,BISMARCK STATE COLLEGE,ND,585011299,Public,1,1,7693,2,7693,,
00298900,DICKINSON STATE UNIVERSITY,ND,586014896,Public,16,17,114869,29,114869,,
00299000,UNIVERSITY OF JAMESTOWN,ND,584053401,Private-Nonprofit,41,48,373530,76,373530,,
00299100,LAKE REGION STATE COLLEGE,ND,583011598,Public,2,2,9410,4,9410,,
00299200,UNIVERSITY OF MARY,ND,585049652,Private-Nonprofit,47,56,439503,87,439503,,
00299300,MAYVILLE STATE UNIVERSITY,ND,582571299,Public,53,57,336714,96,336714,,
00299400,MINOT STATE UNIVERSITY,ND,587070001,Public,16,16,85562,24,85562,,
00299500,DAKOTA COLLEGE AT BOTTINEAU,ND,583181159,Public,17,18,96787,31,96787,,
00299600,NORTH DAKOTA STATE COLLEGE OF SCIENCE,ND,580760002,Public,70,74,419155,133,419155,,
00299700,NORTH DAKOTA STATE UNIVERSITY - FARGO,ND,581020000,Public,236,268,2099190,457,2099190,,
00300500,UNIVERSITY OF NORTH DAKOTA,ND,582028193,Public,287,340,3543278,557,3543278,,
00300700,WILLISTON STATE COLLEGE,ND,588014464,Public,3,3,17960,6,17960,,
00300800,VALLEY CITY STATE UNIVERSITY,ND,580720000,Public,13,14,102756,23,102756,,
00301000,ANTIOCH UNIVERSITY,OH,453871608,Private-Nonprofit,11,15,145299,27,145299,,
00301100,ART ACADEMY OF CINCINNATI,OH,452027106,Private-Nonprofit,40,40,458504,78,458504,,
00301200,ASHLAND UNIVERSITY,OH,448053799,Private-Nonprofit,372,440,4783995,752,4783995,,
00301400,BALDWIN WALLACE UNIVERSITY,OH,440172088,Private-Nonprofit,560,594,7182973,1112,7182973,,
00301600,BLUFFTON UNIVERSITY,OH,458172104,Private-Nonprofit,158,167,2128506,306,2128505,,
00301800,BOWLING GREEN STATE UNIVERSITY,OH,434030001,Public,2388,2600,32152951,4746,32152951,,
00302300,CAPITAL UNIVERSITY,OH,432092394,Private-Nonprofit,470,485,6867151,965,6867151,,
00302400,CASE WESTERN RESERVE UNIVERSITY,OH,441067049,Private-Nonprofit,559,669,9693190,1175,9542149,,
00302500,CEDARVILLE UNIVERSITY,OH,453148564,Private-Nonprofit,488,530,7752441,946,7752441,,
00302600,CENTRAL STATE UNIVERSITY,OH,453841004,Public,182,199,1606878,382,1575792,,
00302900,CINCINNATI CHRISTIAN UNIVERSITY,OH,452043200,Private-Nonprofit,57,57,525323,102,525323,,
00303000,OHIO CHRISTIAN UNIVERSITY,OH,431139487,Private-Nonprofit,56,65,536013,102,530013,,
00303100,THE CLEVELAND INSTITUTE OF MUSIC,OH,441061776,Private-Nonprofit,36,37,718277,69,718277,,
00303200,CLEVELAND STATE UNIVERSITY,OH,441152214,Public,415,490,3648129,804,3648129,,
00303300,MOUNT ST. JOSEPH UNIVERSITY,OH,452331670,Private-Nonprofit,182,198,2187659,357,2187659,,
00303500,OHIO DOMINICAN UNIVERSITY,OH,432192099,Private-Nonprofit,200,203,2683917,377,2683915,,
00303600,FRANCISCAN UNIVERSITY OF STEUBENVILLE,OH,439521763,Private-Nonprofit,241,286,3806672,460,3806672,,
00303700,COLLEGE OF WOOSTER (THE),OH,446912363,Private-Nonprofit,246,247,4240305,496,4240305,,
00303900,COLUMBUS COLLEGE OF ART & DESIGN,OH,432151758,Private-Nonprofit,281,298,6150850,562,6116528,,
00304000,CUYAHOGA COMMUNITY COLLEGE,OH,441152878,Public,5,5,12020,8,12020,,
00304100,DEFIANCE COLLEGE,OH,435121695,Private-Nonprofit,115,129,1487034,226,1486850,,
00304200,DENISON UNIVERSITY,OH,430231329,Private-Nonprofit,180,196,3549457,386,3549457,,
00304400,TRINITY LUTHERAN SEMINARY,OH,432092234,Private-Nonprofit,0,0,0,0,0,,
00304500,UNIVERSITY OF FINDLAY,OH,458403695,Private-Nonprofit,362,392,6190509,730,6188509,,
00304600,FRANKLIN UNIVERSITY,OH,432155399,Private-Nonprofit,24,27,293000,122,293000,,
00304800,HEIDELBERG UNIVERSITY,OH,448832462,Private-Nonprofit,216,240,2707171,429,2702671,,
00304900,HIRAM COLLEGE,OH,442341808,Private-Nonprofit,180,180,2209658,335,2187542,,
00305000,JOHN CARROLL UNIVERSITY,OH,441184581,Private-Nonprofit,408,454,5981838,794,5921088,,
00305100,KENT STATE UNIVERSITY,OH,442420001,Public,3038,3509,39917859,5993,39852474,,
00306500,KENYON COLLEGE,OH,430229623,Private-Nonprofit,92,106,2047978,191,2047978,,
00306600,LAKE ERIE COLLEGE,OH,440773389,Private-Nonprofit,105,115,1268645,208,1268639,,
00306800,LORAIN COUNTY COMMUNITY COLLEGE,OH,440351691,Public,13,14,36475,29,36475,,
00306900,LOURDES UNIVERSITY,OH,435602898,Private-Nonprofit,147,180,1602853,346,1602583,,
00307200,MALONE UNIVERSITY,OH,447093897,Private-Nonprofit,190,204,1929523,363,1929523,,
00307300,MARIETTA COLLEGE,OH,457504033,Private-Nonprofit,155,157,2546223,305,2546223,,
00307500,METHODIST THEOLOGICAL SCHOOL IN OHIO,OH,430153211,Private-Nonprofit,0,0,0,0,0,,
00307700,MIAMI UNIVERSITY,OH,450561831,Public,1482,1617,27671971,3051,27661049,,
00307800,WRIGHT STATE UNIVERSITY,OH,454350002,Public,556,670,4492487,1278,4492487,,
00308300,UNIVERSITY OF MOUNT UNION,OH,446013993,Private-Nonprofit,412,436,5244076,783,5244076,,
00308400,MUSKINGUM UNIVERSITY,OH,437621199,Private-Nonprofit,218,246,2783373,434,2783373,,
00308500,NOTRE DAME COLLEGE OF OHIO,OH,441214293,Private-Nonprofit,212,217,2890001,418,2890001,,
00308600,OBERLIN COLLEGE,OH,440741090,Private-Nonprofit,137,156,2988833,274,2982057,,
00308900,OHIO NORTHERN UNIVERSITY,OH,458101555,Private-Nonprofit,354,386,5734596,701,5734286,,
00309000,OHIO STATE UNIVERSITY,OH,432101358,Public,3418,3738,47565716,7052,47565715,,
00310000,OHIO UNIVERSITY,OH,457012979,Public,2238,2533,34949485,4995,34948985,,
00310900,OHIO WESLEYAN UNIVERSITY,OH,430152398,Private-Nonprofit,265,313,4536698,543,4503074,,
00311000,OTTERBEIN UNIVERSITY,OH,430812006,Private-Nonprofit,372,410,6587019,757,6587019,,
00311300,PONTIFICAL COLLEGE JOSEPHINUM,OH,432351498,Private-Nonprofit,9,10,84718,11,75694,,
00311400,FIRELANDS REGIONAL MEDICAL CENTER,OH,448704788,Private-Nonprofit,0,0,0,0,0,,
00311600,UNIVERSITY OF RIO GRANDE,OH,456743131,Private-Nonprofit,57,58,412965,124,402328,,
00311900,SINCLAIR COMMUNITY COLLEGE,OH,454021460,Public,27,27,131979,52,131979,,
00312100,TIFFIN UNIVERSITY,OH,448832161,Private-Nonprofit,211,228,2482664,430,2475474,,
00312200,UNITED THEOLOGICAL SEMINARY,OH,454262308,Private-Nonprofit,0,0,0,0,0,,
00312300,UNIVERSITY OF AKRON (THE),OH,443254702,Public,1717,1832,19826725,3205,19826725,,
00312500,UNIVERSITY OF CINCINNATI,OH,452210125,Public,3817,4245,51227204,8026,51227204,,
00312700,UNIVERSITY OF DAYTON,OH,454691668,Private-Nonprofit,827,992,16121424,1538,16103277,,
00313100,UNIVERSITY OF TOLEDO,OH,436063390,Public,1434,1606,16596813,2928,16541919,,
00313300,URBANA UNIVERSITY,OH,430782091,Private-Nonprofit,87,94,1086873,186,1086873,,
00313400,URSULINE COLLEGE,OH,441244398,Private-Nonprofit,58,68,676628,118,676628,,
00313500,WALSH UNIVERSITY,OH,447203396,Private-Nonprofit,261,293,3535146,540,3535146,,
00314100,WILBERFORCE UNIVERSITY,OH,453841001,Private-Nonprofit,19,22,127226,37,122691,,
00314200,WILMINGTON COLLEGE,OH,451772499,Private-Nonprofit,199,217,2332599,384,2327599,,
00314300,WITTENBERG UNIVERSITY,OH,455012199,Private-Nonprofit,425,455,6369189,859,6180437,,
00314400,XAVIER UNIVERSITY,OH,452071035,Private-Nonprofit,504,583,8944065,1054,8943401,,
00314500,YOUNGSTOWN STATE UNIVERSITY,OH,445550001,Public,760,838,6884184,1555,6884184,,
00314600,WESTERN OKLAHOMA STATE COLLEGE,OK,735211397,Public,0,0,0,0,0,,
00314700,BACONE COLLEGE,OK,744031597,Private-Nonprofit,77,80,731203,147,713616,,
00314900,SOUTHERN NAZARENE UNIVERSITY,OK,730082694,Private-Nonprofit,114,123,1112436,221,1112436,,
00315000,CAMERON UNIVERSITY,OK,735056377,Public,14,16,82388,27,82388,,
00315100,OKLAHOMA WESLEYAN UNIVERSITY,OK,740066299,Private-Nonprofit,160,161,2213625,287,2213625,,
00315200,UNIVERSITY OF CENTRAL OKLAHOMA,OK,730345209,Public,270,307,2985918,515,2954961,,
00315300,CONNORS STATE COLLEGE,OK,744692204,Public,4,4,22300,8,22300,,
00315400,EAST CENTRAL UNIVERSITY,OK,748206999,Public,31,34,143961,63,143961,,
00315500,EASTERN OKLAHOMA STATE COLLEGE,OK,745784999,Public,3,3,17500,6,17500,,
00315600,REDLANDS COMMUNITY COLLEGE,OK,730365304,Public,0,0,0,0,0,,
00315700,LANGSTON UNIVERSITY,OK,730500000,Public,125,132,1229652,264,1229652,,
00315800,MURRAY STATE COLLEGE,OK,734603137,Public,21,21,106524,40,102609,,
00316000,NORTHEASTERN OKLAHOMA A & M COLLEGE,OK,743546497,Public,14,15,64247,27,64247,,
00316100,NORTHEASTERN STATE UNIVERSITY,OK,744642399,Public,213,246,1434939,459,1425155,,
00316200,NORTHERN OKLAHOMA COLLEGE,OK,746530310,Public,44,47,318575,88,316574,,
00316300,NORTHWESTERN OKLAHOMA STATE UNIVERSITY -,OK,737172799,Public,28,29,134344,58,134344,,
00316400,OKLAHOMA BAPTIST UNIVERSITY,OK,748012590,Private-Nonprofit,201,213,2088549,360,2072604,,
00316500,OKLAHOMA CHRISTIAN UNIVERSITY,OK,730130000,Private-Nonprofit,230,252,2548144,463,2548144,,
00316600,OKLAHOMA CITY UNIVERSITY,OK,731061493,Private-Nonprofit,317,348,7059764,651,7059764,,
00316700,UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA,OK,730185322,Public,12,16,93591,30,93591,,
00316800,ROGERS STATE UNIVERSITY - CLAREMORE,OK,740173252,Public,60,73,338576,137,338576,,
00317000,OKLAHOMA STATE UNIVERSITY,OK,740781026,Public,2329,2554,34376594,4554,34341589,,
00317200,OKLAHOMA STATE UNIVERSITY INSTITUTE OF TECHNOLOGY - OKMULGEE,OK,744473901,Public,131,138,1129476,331,1129476,,
00317400,OKLAHOMA PANHANDLE STATE UNIVERSITY,OK,739390000,Public,38,40,251270,66,251269,,
00317600,CARL ALBERT STATE COLLEGE,OK,749535208,Public,0,0,0,0,0,,
00317800,SEMINOLE STATE COLLEGE,OK,748180351,Public,3,3,9225,6,9225,,
00317900,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,OK,747010609,Public,54,56,425605,94,408476,,
00318000,SOUTHWESTERN CHRISTIAN UNIVERSITY,OK,730082335,Private-Nonprofit,50,55,572102,100,514153,,
00318100,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,OK,730963098,Public,150,155,1150904,292,1150904,,
00318300,SAINT GREGORY'S UNIVERSITY,OK,748042499,Private-Nonprofit,34,37,361754,72,353691,,
00318400,UNIVERSITY OF OKLAHOMA - NORMAN CAMPUS,OK,730193073,Public,1186,1334,21612942,2385,21612942,,
00318500,UNIVERSITY OF TULSA (THE),OK,741049700,Private-Nonprofit,227,246,4285319,450,4285319,,
00318600,BLUE MOUNTAIN COMMUNITY COLLEGE,OR,978010000,Public,0,0,0,0,0,,
00318800,CENTRAL OREGON COMMUNITY COLLEGE,OR,977015998,Public,22,23,294907,60,293573,,
